client_id,age,job,marital,education,credit_default,mortgage,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date,cons_price_idx,euribor_three_months
19832,34,admin_,married,university_degree,False,True,1,80,0,0,0,2022-08-31,93.444,4.966
19833,37,admin_,married,high_school,False,False,1,45,0,0,0,2022-08-29,93.444,4.966
19834,50,blue-collar,married,basic_4y,False,True,1,249,0,0,0,2022-08-24,93.444,4.966
19835,36,admin_,single,university_degree,False,True,1,472,0,0,0,2022-08-06,93.444,4.966
19836,32,admin_,married,university_degree,False,True,1,150,0,0,0,2022-08-16,93.444,4.966
19837,45,admin_,married,high_school,False,True,1,111,0,0,0,2022-08-29,93.444,4.966
19838,32,admin_,married,university_degree,False,False,1,298,0,0,0,2022-08-05,93.444,4.966
19839,29,technician,single,high_school,False,False,1,31,0,0,0,2022-08-09,93.444,4.966
19840,42,admin_,single,university_degree,False,False,1,353,0,0,0,2022-08-03,93.444,4.966
19841,36,technician,married,professional_course,False,False,1,201,0,0,0,2022-08-27,93.444,4.966
19842,29,technician,single,high_school,False,False,1,104,0,0,0,2022-08-31,93.444,4.966
19843,33,admin_,married,university_degree,False,False,2,74,0,0,0,2022-08-06,93.444,4.966
19844,46,admin_,married,professional_course,False,True,1,75,0,0,0,2022-08-16,93.444,4.966
19845,35,housemaid,married,university_degree,False,False,1,189,0,0,0,2022-08-01,93.444,4.966
19846,46,admin_,married,professional_course,False,False,1,385,0,0,0,2022-08-01,93.444,4.966
19847,32,admin_,single,university_degree,False,True,1,233,0,0,0,2022-08-12,93.444,4.966
19848,58,admin_,married,university_degree,False,True,2,124,0,0,0,2022-08-07,93.444,4.966
19849,47,entrepreneur,married,high_school,False,False,3,86,0,0,0,2022-08-11,93.444,4.966
19850,50,services,married,basic_4y,False,False,1,95,0,0,0,2022-08-26,93.444,4.966
19851,44,services,married,high_school,False,True,1,34,0,0,0,2022-08-09,93.444,4.966
19852,44,services,married,high_school,False,True,1,324,0,0,0,2022-08-30,93.444,4.966
19853,29,admin_,single,university_degree,False,False,1,88,0,0,0,2022-08-14,93.444,4.966
19854,29,admin_,single,university_degree,False,True,1,156,0,0,0,2022-08-03,93.444,4.966
19855,29,admin_,single,university_degree,False,True,1,124,0,0,0,2022-08-13,93.444,4.966
19856,29,admin_,single,university_degree,False,True,1,163,0,0,0,2022-08-02,93.444,4.966
19857,30,admin_,single,university_degree,False,False,1,235,0,0,0,2022-08-20,93.444,4.966
19858,49,technician,married,professional_course,False,False,2,254,0,0,0,2022-08-19,93.444,4.966
19859,30,admin_,divorced,university_degree,False,False,1,316,0,0,0,2022-08-02,93.444,4.966
19860,52,blue-collar,married,basic_4y,False,False,1,151,0,0,0,2022-08-12,93.444,4.966
19861,52,blue-collar,married,basic_4y,False,False,1,109,0,0,0,2022-08-01,93.444,4.966
19862,52,blue-collar,married,basic_9y,False,False,1,809,0,0,1,2022-08-21,93.444,4.966
19863,60,admin_,married,university_degree,False,True,1,138,0,0,0,2022-08-02,93.444,4.966
19864,29,technician,married,professional_course,False,True,1,112,0,0,0,2022-08-23,93.444,4.966
19865,29,technician,married,professional_course,False,True,1,94,0,0,0,2022-08-12,93.444,4.966
19866,35,admin_,married,university_degree,False,False,1,70,0,0,0,2022-08-07,93.444,4.966
19867,46,admin_,married,high_school,False,False,3,49,0,0,0,2022-08-03,93.444,4.966
19868,53,blue-collar,married,basic_4y,False,False,1,523,0,0,1,2022-08-01,93.444,4.966
19869,39,management,married,university_degree,False,False,1,108,0,0,0,2022-08-23,93.444,4.966
19870,42,technician,married,university_degree,False,False,1,321,0,0,0,2022-08-28,93.444,4.966
19871,39,management,married,university_degree,False,False,1,224,0,0,0,2022-08-13,93.444,4.966
19872,54,self-employed,married,professional_course,False,False,1,309,0,0,0,2022-08-01,93.444,4.966
19873,47,admin_,married,basic_9y,False,False,1,177,0,0,0,2022-08-22,93.444,4.966
19874,47,admin_,married,basic_9y,False,True,1,109,0,0,0,2022-08-08,93.444,4.966
19875,55,admin_,married,professional_course,False,True,1,348,0,0,0,2022-08-28,93.444,4.966
19876,50,blue-collar,married,basic_6y,False,True,1,433,0,0,0,2022-08-09,93.444,4.966
19877,36,technician,married,university_degree,False,True,1,124,0,0,0,2022-08-20,93.444,4.966
19878,36,technician,married,university_degree,False,True,1,167,0,0,0,2022-08-28,93.444,4.966
19879,36,technician,married,university_degree,False,False,1,248,0,0,0,2022-08-23,93.444,4.966
19880,42,technician,married,university_degree,False,True,5,103,0,0,0,2022-08-29,93.444,4.966
19881,35,admin_,married,university_degree,False,True,1,417,0,0,0,2022-08-26,93.444,4.966
19882,33,admin_,married,university_degree,False,True,1,111,0,0,0,2022-08-14,93.444,4.966
19883,40,admin_,married,university_degree,False,False,2,200,0,0,0,2022-08-16,93.444,4.966
19884,34,technician,married,professional_course,False,True,1,189,0,0,0,2022-08-29,93.444,4.966
19885,34,technician,married,professional_course,False,True,1,201,0,0,0,2022-08-25,93.444,4.966
19886,34,technician,married,professional_course,False,True,1,50,0,0,0,2022-08-18,93.444,4.966
19887,54,admin_,married,high_school,False,True,1,107,0,0,0,2022-08-03,93.444,4.966
19888,34,technician,married,professional_course,False,False,1,192,0,0,0,2022-08-17,93.444,4.966
19889,29,admin_,single,university_degree,False,False,2,521,0,0,0,2022-08-03,93.444,4.966
19890,51,housemaid,married,basic_4y,False,False,1,253,0,0,0,2022-08-18,93.444,4.966
19891,52,admin_,divorced,university_degree,False,True,1,172,0,0,0,2022-08-08,93.444,4.966
19892,31,technician,married,professional_course,False,False,2,63,0,0,0,2022-08-13,93.444,4.966
19893,37,technician,married,professional_course,False,True,4,73,0,0,0,2022-08-31,93.444,4.966
19894,40,technician,married,high_school,False,True,1,419,0,0,1,2022-08-17,93.444,4.966
19895,34,technician,married,professional_course,False,False,1,118,0,0,0,2022-08-24,93.444,4.966
19896,53,blue-collar,married,basic_4y,False,True,1,169,0,0,0,2022-08-16,93.444,4.966
19897,29,admin_,single,university_degree,False,True,2,142,0,0,0,2022-08-02,93.444,4.966
19898,36,admin_,married,university_degree,False,True,1,385,0,0,0,2022-08-30,93.444,4.966
19899,45,admin_,married,high_school,False,False,2,215,0,0,0,2022-08-03,93.444,4.966
19900,33,technician,single,professional_course,False,False,5,100,0,0,0,2022-08-13,93.444,4.966
19901,40,technician,single,university_degree,False,True,2,117,0,0,0,2022-08-01,93.444,4.966
19902,44,services,married,high_school,False,True,2,629,0,0,0,2022-08-27,93.444,4.966
19903,38,admin_,married,university_degree,False,True,7,82,0,0,0,2022-08-22,93.444,4.966
19904,41,technician,married,university_degree,False,False,2,133,0,0,0,2022-08-20,93.444,4.966
19905,40,admin_,single,university_degree,False,True,2,876,0,0,0,2022-08-01,93.444,4.966
19906,47,admin_,married,high_school,False,False,3,61,0,0,0,2022-08-06,93.444,4.966
19907,33,technician,single,professional_course,False,True,1,125,0,0,0,2022-08-24,93.444,4.966
19908,36,technician,single,high_school,False,True,1,81,0,0,0,2022-08-01,93.444,4.966
19909,53,services,married,high_school,False,True,1,236,0,0,0,2022-08-02,93.444,4.966
19910,36,admin_,married,university_degree,False,True,2,194,0,0,0,2022-08-17,93.444,4.966
19911,44,technician,divorced,high_school,False,True,1,229,0,0,0,2022-08-25,93.444,4.966
19912,30,technician,single,professional_course,False,True,1,445,0,0,0,2022-08-02,93.444,4.966
19913,53,blue-collar,married,basic_4y,False,True,5,148,0,0,0,2022-08-19,93.444,4.966
19914,29,admin_,single,university_degree,False,False,2,140,0,0,0,2022-08-18,93.444,4.966
19915,30,admin_,divorced,university_degree,False,False,2,129,0,0,0,2022-08-03,93.444,4.966
19916,42,technician,married,university_degree,False,False,2,124,0,0,0,2022-08-26,93.444,4.966
19917,58,admin_,married,basic_9y,False,False,1,131,0,0,0,2022-08-17,93.444,4.966
19918,35,admin_,single,university_degree,False,False,1,91,0,0,0,2022-08-13,93.444,4.966
19919,52,blue-collar,married,basic_4y,False,True,2,362,0,0,0,2022-08-20,93.444,4.966
19920,46,services,married,basic_6y,False,True,5,16,0,0,0,2022-08-02,93.444,4.966
19921,33,technician,married,high_school,False,False,1,108,0,0,0,2022-08-27,93.444,4.966
19922,60,admin_,married,university_degree,False,False,2,176,0,0,0,2022-08-02,93.444,4.966
19923,51,admin_,married,university_degree,False,True,1,51,0,0,0,2022-08-02,93.444,4.966
19924,47,blue-collar,married,0,False,True,3,310,0,0,0,2022-08-24,93.444,4.966
19925,57,retired,married,0,False,False,6,153,0,0,0,2022-08-27,93.444,4.966
19926,37,technician,divorced,professional_course,False,False,2,780,0,0,1,2022-08-06,93.444,4.966
19927,48,technician,married,university_degree,False,False,4,66,0,0,0,2022-08-04,93.444,4.966
19928,34,technician,single,high_school,False,False,2,46,0,0,0,2022-08-25,93.444,4.966
19929,38,technician,married,professional_course,False,False,2,155,0,0,0,2022-08-10,93.444,4.966
19930,38,technician,married,professional_course,False,False,2,185,0,0,0,2022-08-24,93.444,4.966
19931,30,admin_,single,university_degree,False,False,1,255,0,0,0,2022-08-01,93.444,4.966
19932,30,admin_,single,university_degree,False,False,1,459,0,0,1,2022-08-16,93.444,4.966
19933,30,technician,single,professional_course,False,False,5,153,0,0,0,2022-08-28,93.444,4.966
19934,38,technician,single,professional_course,False,True,1,87,0,0,0,2022-08-16,93.444,4.966
19935,37,admin_,single,university_degree,False,False,1,62,0,0,0,2022-08-03,93.444,4.966
19936,34,admin_,married,university_degree,False,True,1,71,0,0,0,2022-08-31,93.444,4.966
19937,34,admin_,married,university_degree,False,False,1,147,0,0,0,2022-08-22,93.444,4.966
19938,29,admin_,single,university_degree,False,False,2,97,0,0,0,2022-08-07,93.444,4.966
19939,33,technician,married,professional_course,False,False,3,335,0,0,0,2022-08-22,93.444,4.966
19940,52,blue-collar,married,basic_6y,False,True,1,100,0,0,0,2022-08-11,93.444,4.966
19941,50,blue-collar,married,basic_4y,False,True,3,119,0,0,0,2022-08-08,93.444,4.966
19942,33,self-employed,married,basic_9y,False,False,1,116,0,0,0,2022-08-01,93.444,4.966
19943,34,admin_,divorced,high_school,False,False,3,178,0,0,0,2022-08-16,93.444,4.966
19944,45,management,married,university_degree,False,True,4,156,0,0,0,2022-08-21,93.444,4.966
19945,52,services,married,professional_course,False,False,7,173,0,0,0,2022-08-25,93.444,4.966
19946,46,technician,married,university_degree,False,False,3,74,0,0,0,2022-08-20,93.444,4.966
19947,32,admin_,married,university_degree,False,True,3,79,0,0,0,2022-08-09,93.444,4.966
19948,35,admin_,married,university_degree,False,True,1,193,0,0,0,2022-08-28,93.444,4.966
19949,41,technician,divorced,university_degree,False,True,1,93,0,0,0,2022-08-08,93.444,4.966
19950,33,self-employed,married,basic_9y,False,False,1,1000,0,0,1,2022-08-17,93.444,4.966
19951,35,admin_,married,university_degree,False,True,1,494,0,0,0,2022-08-29,93.444,4.966
19952,38,admin_,married,university_degree,False,True,7,172,0,0,0,2022-08-23,93.444,4.966
19953,38,admin_,married,university_degree,False,True,5,273,0,0,0,2022-08-08,93.444,4.966
19954,41,technician,divorced,university_degree,False,False,1,519,0,0,1,2022-08-08,93.444,4.966
19955,41,technician,divorced,university_degree,False,True,1,167,0,0,0,2022-08-16,93.444,4.966
19956,51,admin_,divorced,university_degree,False,False,1,88,0,0,0,2022-08-06,93.444,4.966
19957,41,technician,divorced,university_degree,False,True,1,191,0,0,0,2022-08-05,93.444,4.966
19958,34,admin_,divorced,high_school,False,True,2,63,0,0,0,2022-08-30,93.444,4.966
19959,51,admin_,divorced,university_degree,False,True,1,204,0,0,0,2022-08-14,93.444,4.966
19960,47,technician,married,professional_course,False,True,3,127,0,0,0,2022-08-12,93.444,4.966
19961,48,entrepreneur,married,university_degree,False,False,1,83,0,0,0,2022-08-02,93.444,4.966
19962,31,admin_,single,university_degree,False,True,1,136,0,0,0,2022-08-30,93.444,4.966
19963,31,technician,married,university_degree,False,False,3,52,0,0,0,2022-08-15,93.444,4.966
19964,49,housemaid,married,basic_4y,False,True,5,448,0,0,0,2022-08-27,93.444,4.966
19965,58,admin_,married,high_school,False,False,1,528,0,0,0,2022-08-12,93.444,4.966
19966,46,blue-collar,married,basic_9y,False,False,3,140,0,0,0,2022-08-22,93.444,4.966
19967,50,blue-collar,married,basic_6y,False,False,3,733,0,0,1,2022-08-17,93.444,4.966
19968,52,blue-collar,married,basic_6y,False,False,3,88,0,0,0,2022-08-03,93.444,4.966
19969,29,technician,single,high_school,False,True,3,580,0,0,1,2022-08-21,93.444,4.966
19970,38,technician,married,professional_course,False,False,1,93,0,0,0,2022-08-17,93.444,4.966
19971,34,technician,married,professional_course,False,True,1,80,0,0,0,2022-08-20,93.444,4.966
19972,34,technician,single,professional_course,False,False,4,72,0,0,0,2022-08-30,93.444,4.966
19973,31,admin_,married,university_degree,False,True,3,258,0,0,0,2022-08-26,93.444,4.966
19974,38,technician,married,professional_course,False,True,1,848,0,0,1,2022-08-09,93.444,4.966
19975,58,self-employed,married,university_degree,False,True,3,173,0,0,0,2022-08-15,93.444,4.966
19976,30,admin_,single,high_school,False,True,3,406,0,0,0,2022-08-12,93.444,4.966
19977,33,technician,married,professional_course,False,True,4,229,0,0,0,2022-08-28,93.444,4.966
19978,50,blue-collar,married,basic_6y,False,True,4,604,0,0,0,2022-08-10,93.444,4.966
19979,58,self-employed,married,university_degree,False,False,3,1242,0,0,1,2022-08-16,93.444,4.966
19980,53,entrepreneur,married,university_degree,False,True,2,899,0,0,0,2022-08-17,93.444,4.966
19981,49,services,married,high_school,False,True,2,889,0,0,0,2022-08-31,93.444,4.966
19982,31,unemployed,married,university_degree,False,True,4,420,0,0,0,2022-08-26,93.444,4.966
19983,32,technician,divorced,university_degree,False,True,3,515,0,0,0,2022-08-05,93.444,4.966
19984,29,admin_,single,university_degree,False,True,3,79,0,0,0,2022-08-30,93.444,4.966
19985,48,housemaid,married,basic_6y,False,False,8,71,0,0,0,2022-08-28,93.444,4.966
19986,57,retired,married,basic_9y,False,True,6,27,0,0,0,2022-08-15,93.444,4.966
19987,30,blue-collar,married,high_school,False,False,3,358,0,0,0,2022-08-31,93.444,4.966
19988,38,technician,married,professional_course,False,False,6,498,0,0,0,2022-08-03,93.444,4.966
19989,36,admin_,married,university_degree,False,False,3,114,0,0,0,2022-08-30,93.444,4.966
19990,42,self-employed,married,university_degree,False,False,3,327,0,0,0,2022-08-01,93.444,4.966
19991,44,self-employed,married,professional_course,False,False,3,179,0,0,0,2022-08-05,93.444,4.966
19992,38,technician,married,university_degree,False,True,3,306,0,0,0,2022-08-20,93.444,4.966
19993,57,retired,married,basic_9y,False,True,3,189,0,0,0,2022-08-01,93.444,4.966
19994,50,blue-collar,married,basic_9y,False,True,4,455,0,0,0,2022-08-08,93.444,4.966
19995,44,technician,married,high_school,False,True,2,390,0,0,0,2022-08-09,93.444,4.966
19996,43,admin_,married,university_degree,False,True,3,209,0,0,0,2022-08-11,93.444,4.966
19997,40,management,married,university_degree,False,False,3,231,0,0,0,2022-08-31,93.444,4.966
19998,33,technician,married,professional_course,False,False,7,922,0,0,1,2022-08-05,93.444,4.966
19999,42,self-employed,married,university_degree,False,False,4,1206,0,0,1,2022-08-23,93.444,4.966
20000,42,self-employed,married,university_degree,False,True,2,219,0,0,0,2022-08-20,93.444,4.966
20001,35,technician,divorced,professional_course,False,False,4,424,0,0,0,2022-08-22,93.444,4.966
20002,38,entrepreneur,married,university_degree,False,False,5,188,0,0,0,2022-08-19,93.444,4.966
20003,46,blue-collar,married,basic_4y,False,False,3,492,0,0,0,2022-08-06,93.444,4.966
20004,33,technician,divorced,high_school,False,False,3,174,0,0,0,2022-08-09,93.444,4.966
20005,44,admin_,married,high_school,False,True,3,453,0,0,0,2022-08-10,93.444,4.966
20006,42,self-employed,married,university_degree,False,True,3,59,0,0,0,2022-08-16,93.444,4.966
20007,34,admin_,divorced,high_school,False,True,5,263,0,0,0,2022-08-22,93.444,4.966
20008,33,admin_,divorced,high_school,False,True,3,57,0,0,0,2022-08-11,93.444,4.966
20009,35,admin_,married,university_degree,False,True,2,329,0,0,0,2022-08-02,93.444,4.966
20010,32,technician,single,university_degree,False,True,3,166,0,0,0,2022-08-18,93.444,4.966
20011,58,self-employed,married,university_degree,False,True,3,72,0,0,0,2022-08-04,93.444,4.966
20012,45,management,married,university_degree,False,True,4,334,0,0,0,2022-08-03,93.444,4.966
20013,39,technician,divorced,professional_course,False,True,4,108,0,0,0,2022-08-07,93.444,4.966
20014,53,admin_,divorced,high_school,False,False,3,1567,0,0,0,2022-08-28,93.444,4.966
20015,30,blue-collar,married,high_school,False,True,3,765,0,0,0,2022-08-12,93.444,4.966
20016,41,technician,divorced,university_degree,False,True,2,89,0,0,0,2022-08-27,93.444,4.966
20017,43,admin_,married,university_degree,False,False,3,170,0,0,0,2022-08-03,93.444,4.966
20018,36,technician,married,high_school,False,False,3,314,0,0,0,2022-08-21,93.444,4.966
20019,29,admin_,married,university_degree,False,False,5,14,0,0,0,2022-08-28,93.444,4.966
20020,42,self-employed,married,university_degree,False,False,3,148,0,0,0,2022-08-19,93.444,4.966
20021,41,technician,divorced,university_degree,False,True,2,116,0,0,0,2022-08-13,93.444,4.966
20022,37,technician,married,professional_course,False,True,7,17,0,0,0,2022-08-20,93.444,4.966
20023,52,retired,married,high_school,False,True,3,293,0,0,0,2022-08-15,93.444,4.966
20024,39,technician,divorced,professional_course,False,True,3,445,0,0,0,2022-08-12,93.444,4.966
20025,44,admin_,married,high_school,False,False,4,262,0,0,0,2022-08-19,93.444,4.966
20026,33,technician,married,professional_course,False,False,3,45,0,0,0,2022-08-10,93.444,4.966
20027,35,technician,single,professional_course,False,True,2,120,0,0,0,2022-08-22,93.444,4.965
20028,36,technician,married,high_school,False,False,3,46,0,0,0,2022-08-22,93.444,4.965
20029,34,entrepreneur,married,university_degree,False,True,2,343,0,0,0,2022-08-22,93.444,4.965
20030,58,technician,married,professional_course,False,True,5,697,0,0,0,2022-08-22,93.444,4.965
20031,59,retired,married,basic_4y,False,True,6,67,0,0,0,2022-08-03,93.444,4.965
20032,38,technician,divorced,high_school,False,True,2,171,0,0,0,2022-08-20,93.444,4.965
20033,39,admin_,married,university_degree,False,True,4,57,0,0,0,2022-08-05,93.444,4.965
20034,32,admin_,single,university_degree,False,True,3,326,0,0,0,2022-08-24,93.444,4.965
20035,42,technician,married,high_school,False,False,3,70,0,0,0,2022-08-21,93.444,4.965
20036,29,admin_,single,university_degree,False,False,2,716,0,0,1,2022-08-03,93.444,4.965
20037,44,blue-collar,married,basic_6y,False,False,2,67,0,0,0,2022-08-27,93.444,4.965
20038,52,blue-collar,married,basic_4y,False,False,2,209,0,0,0,2022-08-14,93.444,4.965
20039,31,admin_,divorced,university_degree,False,True,2,367,0,0,0,2022-08-02,93.444,4.965
20040,32,admin_,single,university_degree,False,True,2,255,0,0,0,2022-08-19,93.444,4.965
20041,36,admin_,married,university_degree,False,True,3,258,0,0,0,2022-08-07,93.444,4.965
20042,31,management,single,university_degree,False,True,1,72,0,0,0,2022-08-29,93.444,4.965
20043,36,management,married,university_degree,False,True,1,99,0,0,0,2022-08-20,93.444,4.965
20044,49,technician,married,professional_course,False,False,2,92,0,0,0,2022-08-10,93.444,4.965
20045,39,technician,single,high_school,False,False,3,177,0,0,0,2022-08-01,93.444,4.965
20046,31,management,single,university_degree,False,False,1,413,0,0,0,2022-08-02,93.444,4.965
20047,40,admin_,divorced,university_degree,False,False,1,144,0,0,0,2022-08-30,93.444,4.965
20048,37,technician,married,high_school,False,True,2,144,0,0,0,2022-08-05,93.444,4.965
20049,38,technician,divorced,high_school,False,False,2,102,0,0,0,2022-08-12,93.444,4.965
20050,32,admin_,single,university_degree,False,True,2,155,0,0,0,2022-08-17,93.444,4.965
20051,34,admin_,single,university_degree,False,True,1,145,0,0,0,2022-08-13,93.444,4.965
20052,34,technician,married,high_school,False,True,2,77,0,0,0,2022-08-06,93.444,4.965
20053,43,admin_,married,high_school,False,True,1,210,0,0,0,2022-08-29,93.444,4.965
20054,33,technician,married,professional_course,False,True,2,106,0,0,0,2022-08-07,93.444,4.965
20055,44,admin_,divorced,university_degree,False,True,1,105,0,0,0,2022-08-01,93.444,4.965
20056,31,technician,married,professional_course,False,True,1,98,0,0,0,2022-08-14,93.444,4.965
20057,55,blue-collar,married,basic_4y,False,True,1,588,0,0,0,2022-08-22,93.444,4.965
20058,32,management,married,university_degree,False,True,1,73,0,0,0,2022-08-04,93.444,4.965
20059,56,unknown,married,basic_4y,False,True,1,106,0,0,0,2022-08-31,93.444,4.965
20060,50,admin_,married,high_school,False,False,1,104,0,0,0,2022-08-18,93.444,4.965
20061,33,technician,single,high_school,False,True,1,73,0,0,0,2022-08-31,93.444,4.965
20062,29,technician,single,professional_course,False,True,1,111,0,0,0,2022-08-25,93.444,4.965
20063,33,technician,married,professional_course,False,True,1,303,0,0,0,2022-08-15,93.444,4.965
20064,47,admin_,married,university_degree,False,True,1,39,0,0,0,2022-08-11,93.444,4.965
20065,37,admin_,married,university_degree,False,True,1,86,0,0,0,2022-08-31,93.444,4.965
20066,34,admin_,single,university_degree,False,True,1,217,0,0,0,2022-08-27,93.444,4.965
20067,34,admin_,single,university_degree,False,True,1,55,0,0,0,2022-08-11,93.444,4.965
20068,43,admin_,married,university_degree,False,False,2,72,0,0,0,2022-08-06,93.444,4.965
20069,47,retired,married,basic_9y,False,False,1,97,0,0,0,2022-08-15,93.444,4.965
20070,34,admin_,single,university_degree,False,True,1,667,0,0,0,2022-08-17,93.444,4.965
20071,35,admin_,married,university_degree,False,False,1,347,0,0,0,2022-08-26,93.444,4.965
20072,55,services,married,high_school,False,False,1,33,0,0,0,2022-08-20,93.444,4.965
20073,49,services,married,high_school,False,False,1,212,0,0,0,2022-08-05,93.444,4.965
20074,56,admin_,married,university_degree,False,False,2,165,0,0,0,2022-08-25,93.444,4.965
20075,49,services,married,high_school,False,True,1,382,0,0,0,2022-08-24,93.444,4.965
20076,45,admin_,married,university_degree,False,True,1,226,0,0,0,2022-08-21,93.444,4.965
20077,32,technician,married,high_school,False,True,2,47,0,0,0,2022-08-30,93.444,4.965
20078,37,housemaid,married,university_degree,False,False,2,103,0,0,0,2022-08-17,93.444,4.965
20079,44,technician,married,professional_course,False,True,1,147,0,0,0,2022-08-02,93.444,4.965
20080,35,unemployed,single,university_degree,False,False,2,386,0,0,1,2022-08-28,93.444,4.965
20081,36,technician,married,professional_course,False,True,1,45,0,0,0,2022-08-22,93.444,4.965
20082,35,admin_,single,university_degree,False,True,1,121,0,0,0,2022-08-25,93.444,4.965
20083,44,admin_,married,high_school,False,False,1,116,0,0,0,2022-08-10,93.444,4.965
20084,44,admin_,married,high_school,False,False,1,126,0,0,0,2022-08-23,93.444,4.965
20085,44,technician,married,professional_course,False,False,1,607,0,0,0,2022-08-30,93.444,4.965
20086,43,management,divorced,university_degree,False,True,1,269,0,0,0,2022-08-24,93.444,4.965
20087,40,technician,married,professional_course,False,True,3,505,0,0,0,2022-08-28,93.444,4.965
20088,50,blue-collar,married,basic_4y,False,True,1,82,0,0,0,2022-08-20,93.444,4.965
20089,32,admin_,married,university_degree,False,True,1,71,0,0,0,2022-08-25,93.444,4.965
20090,32,admin_,married,university_degree,False,False,1,218,0,0,0,2022-08-27,93.444,4.965
20091,44,admin_,married,high_school,False,True,2,758,0,0,1,2022-08-13,93.444,4.965
20092,32,admin_,married,university_degree,False,False,1,270,0,0,0,2022-08-21,93.444,4.965
20093,45,blue-collar,married,basic_4y,False,True,1,187,0,0,0,2022-08-14,93.444,4.965
20094,49,services,married,high_school,False,False,1,565,0,0,0,2022-08-15,93.444,4.965
20095,38,admin_,married,university_degree,False,True,1,226,0,0,0,2022-08-11,93.444,4.965
20096,33,admin_,single,university_degree,False,True,2,172,0,0,0,2022-08-11,93.444,4.965
20097,29,admin_,married,university_degree,False,True,1,72,0,0,0,2022-08-16,93.444,4.965
20098,29,admin_,married,university_degree,False,True,1,164,0,0,0,2022-08-09,93.444,4.965
20099,32,technician,married,high_school,False,True,1,55,0,0,0,2022-08-10,93.444,4.965
20100,41,self-employed,married,professional_course,False,False,1,69,0,0,0,2022-08-23,93.444,4.965
20101,41,self-employed,married,professional_course,False,True,1,323,0,0,0,2022-08-09,93.444,4.965
20102,36,admin_,married,university_degree,False,False,2,123,0,0,0,2022-08-21,93.444,4.965
20103,45,services,married,high_school,False,False,2,138,0,0,0,2022-08-12,93.444,4.965
20104,37,admin_,married,university_degree,False,True,2,243,0,0,0,2022-08-23,93.444,4.965
20105,59,retired,married,basic_4y,False,True,1,163,0,0,0,2022-08-02,93.444,4.965
20106,35,technician,single,professional_course,False,False,1,166,0,0,0,2022-08-11,93.444,4.965
20107,45,technician,married,professional_course,False,False,1,82,0,0,0,2022-08-26,93.444,4.965
20108,29,admin_,single,high_school,False,True,4,102,0,0,0,2022-08-19,93.444,4.965
20109,59,retired,married,basic_4y,False,False,1,555,0,0,1,2022-08-05,93.444,4.965
20110,50,admin_,married,basic_4y,False,True,2,179,0,0,0,2022-08-19,93.444,4.965
20111,34,technician,married,professional_course,False,False,1,187,0,0,0,2022-08-27,93.444,4.965
20112,55,services,married,high_school,False,False,1,123,0,0,0,2022-08-05,93.444,4.965
20113,40,admin_,divorced,university_degree,False,True,1,257,0,0,0,2022-08-08,93.444,4.965
20114,31,admin_,married,university_degree,False,True,1,155,0,0,0,2022-08-25,93.444,4.965
20115,35,admin_,single,university_degree,False,False,2,90,0,0,0,2022-08-22,93.444,4.965
20116,31,admin_,married,university_degree,False,False,1,275,0,0,0,2022-08-28,93.444,4.965
20117,32,technician,single,high_school,False,False,5,111,0,0,0,2022-08-11,93.444,4.965
20118,52,services,married,high_school,False,True,1,99,0,0,0,2022-08-28,93.444,4.965
20119,39,technician,married,university_degree,False,True,1,57,0,0,0,2022-08-09,93.444,4.965
20120,36,technician,single,university_degree,False,True,3,101,0,0,0,2022-08-27,93.444,4.965
20121,34,admin_,single,university_degree,False,True,2,72,0,0,0,2022-08-25,93.444,4.965
20122,46,blue-collar,married,basic_6y,False,True,2,104,0,0,0,2022-08-10,93.444,4.965
20123,36,housemaid,married,basic_6y,False,False,2,210,0,0,0,2022-08-17,93.444,4.965
20124,38,technician,divorced,high_school,False,True,3,384,0,0,1,2022-08-17,93.444,4.965
20125,51,technician,married,professional_course,False,True,1,273,0,0,0,2022-08-04,93.444,4.965
20126,31,admin_,married,university_degree,False,False,1,70,0,0,0,2022-08-15,93.444,4.965
20127,39,technician,single,professional_course,False,False,1,71,0,0,0,2022-08-19,93.444,4.965
20128,56,retired,married,basic_4y,False,False,1,97,0,0,0,2022-08-22,93.444,4.965
20129,45,admin_,married,university_degree,False,False,1,237,0,0,0,2022-08-21,93.444,4.965
20130,54,retired,married,basic_4y,False,False,1,116,0,0,0,2022-08-06,93.444,4.965
20131,57,technician,single,high_school,False,True,2,72,0,0,0,2022-08-13,93.444,4.965
20132,37,admin_,married,university_degree,False,False,3,170,0,0,0,2022-08-26,93.444,4.965
20133,32,admin_,married,university_degree,False,True,1,217,0,0,0,2022-08-24,93.444,4.965
20134,33,technician,married,professional_course,False,True,1,169,0,0,0,2022-08-30,93.444,4.965
20135,47,admin_,married,university_degree,False,False,1,97,0,0,0,2022-08-17,93.444,4.965
20136,38,technician,divorced,high_school,False,False,3,79,0,0,0,2022-08-22,93.444,4.965
20137,33,technician,married,high_school,False,True,1,119,0,0,0,2022-08-07,93.444,4.965
20138,32,admin_,single,university_degree,False,True,1,86,0,0,0,2022-08-18,93.444,4.965
20139,36,admin_,married,university_degree,False,True,2,56,0,0,0,2022-08-22,93.444,4.965
20140,36,admin_,married,university_degree,False,True,2,149,0,0,0,2022-08-23,93.444,4.965
